,material,plant,date,quantity_curr,total_cost_curr,concost_source,unit_of_measure,cost_per_unit_curr,source,corporate_brand,material_type,development_lifecycle_status,enterprise_category,enterprise_sub_category,dosage_form_parent,corp_brand_id,network_or_business_unit,snapshot_type,snapshot_date,prev_snapshot_date,snapshot_date_prev,quantity_prev,cost_per_unit_prev,total_cost_prev,is_new_in_current_snapshot,is_dropped_in_current_snapshot,delta_quantity,delta_cost_per_unit,quantity_impact,cost_impact,interaction_impact,total_fip_change,delta_quantity_pct,delta_cost_per_unit_pct,quantity_impact_pct_of_total,cost_impact_pct_of_total,interaction_pct,relative_fip_impact,quantity_volatility_12w,cost_volatility_12w,normalized_quantity_change,normalized_cost_change,quantity_change_sign,quantity_persistence_score,quantity_zscore,is_quantity_outlier,rolling_avg_quantity_12w,change_point_detected,is_noise,is_signal
63686,1458451,2061,202612,7354.0,6842.970539999999,concost dp,ST,0.93051,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,7354.0,0.93051,6842.970539999999,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
56973,1458470,2061,202612,831.0,2240.1267,concost dp,ST,2.6957,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,831.0,2.6957,2240.1267,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63735,1458497,2061,202612,1358.0,3901.5611599999997,concost dp,ST,2.87302,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1358.0,2.87302,3901.5611599999997,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63278,1458505,2061,202612,260.0,14233.668800000001,concost dp,ST,54.74488,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,260.0,54.74488,14233.668800000001,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
59336,1458507,2061,202612,831.0,42282.64284,concost dp,ST,50.88164,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,831.0,50.88164,42282.64284,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
62974,1458516,2061,202612,8.0,431.41552,concost dp,ST,53.92694,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,8.0,53.92694,431.41552,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
65301,1458537X0,2061,202612,458.0,0.004580000000000001,concost dp,ST,1e-05,rr,REVLIMID,HALB,DEVELOPMENT (NON-GMP),MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,458.0,1e-05,0.004580000000000001,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
60300,1458584,2061,202612,6384.0,9279.144,concost dp,ST,1.4535,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,6384.0,1.4535,9279.144,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
59467,1458647,2061,202612,11318.0,7237.18192,concost dp,ST,0.63944,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,11318.0,0.63944,7237.18192,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
64471,1458729,2061,202612,180.0,3072.4559999999997,concost dp,ST,17.0692,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,180.0,17.0692,3072.4559999999997,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
60492,1458828,2061,202612,550.0,33578.765,concost dp,ST,61.0523,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,550.0,61.0523,33578.765,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
58013,1458829,2061,202612,769.9999999999998,49393.19769999998,concost dp,ST,64.14701,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,859.9999999999998,64.14701,55166.42859999998,False,False,-90.0,0.0,-5773.2309,0.0,-0.0,-5773.2309,-0.10465116279069771,0.0,1.0,0.0,0.0,0.10465116279069771,,,,,-1.0,2,,False,,False,False,True
57497,1458830,2061,202612,9.0,63.526320000000005,concost dp,ST,7.05848,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,9.0,7.05848,63.526320000000005,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63080,1458852,2061,202612,657.0,37070.850510000004,concost dp,ST,56.42443,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,657.0,56.42443,37070.850510000004,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
59181,1458936,2061,202612,1772.0,50776.27016,concost dp,ST,28.65478,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1772.0,28.65478,50776.27016,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
60700,1458937,2061,202612,2234.0,67822.09536,concost dp,ST,30.35904,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,2234.0,30.35904,67822.09536,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
57108,1458947,2061,202612,2941.0,81892.35087,concost dp,ST,27.84507,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,2941.0,27.84507,81892.35087,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
60006,1458949,2061,202612,50.0,3248.865,concost dp,ST,64.9773,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,550.0,64.9773,35737.515,False,False,-500.0,0.0,-32488.65,0.0,-0.0,-32488.65,-0.9090909090909091,0.0,1.0,0.0,0.0,0.9090909090909092,,,,,-1.0,1,,False,,False,False,True
64890,1461861,1727,202612,3143.0,160225.07976999998,concost dp,ST,50.97839,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,3143.0,50.97839,160225.07976999998,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
58602,1461862,1727,202612,56.0,2090.63288,concost dp,ST,37.33273,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,22866.0,37.33273,853650.20418,False,False,-22810.0,0.0,-851559.5713,0.0,-0.0,-851559.5713,-0.9975509490072597,0.0,1.0,0.0,0.0,0.9975509490072596,,,,,-1.0,2,,False,,False,False,True
65106,1461862,2093,202612,3077.0,106441.33789000001,concost dp,ST,34.59257,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,3077.0,34.59257,106441.33789000001,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
64983,1462001,2091,202612,412000.0,258117.99999999997,concost dp,G,0.6265,rr,REVLIMID,HALB,COMMERCIAL,API,INTERMEDIATE,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,412000.0,0.6265,258117.99999999997,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
59274,1462090,1727,202612,6538.0,266651.41468,concost dp,ST,40.78486,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,6538.0,40.78486,266651.41468,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63544,1462090,2061,202612,0.0,0.0,concost dp,ST,37.12355,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,5525.0,37.12355,205107.61375000002,False,False,-5525.0,0.0,-205107.61375000002,0.0,-0.0,-205107.61375000002,-1.0,0.0,1.0,0.0,0.0,1.0,,,,,-1.0,2,,False,,False,False,True
60383,1462092,1727,202612,9470.0,370016.3856,concost dp,ST,39.07248,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,9470.0,39.07248,370016.3856,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63708,1462092,2093,202612,209.0,7546.229240000001,concost dp,ST,36.10636,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,209.0,36.10636,7546.229240000001,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63393,1462100,1727,202612,11482.0,360191.94748,concost dp,ST,31.37014,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,11482.0,31.37014,360191.94748,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
62001,1462100,2061,202612,0.0,0.0,concost dp,ST,28.00039,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,9661.0,28.00039,270511.76779,False,False,-9661.0,0.0,-270511.76779,0.0,-0.0,-270511.76779,-1.0,0.0,1.0,0.0,0.0,1.0,,,,,-1.0,1,,False,,False,False,True
65107,1462100,2093,202612,2732.0,78177.2728,concost dp,ST,28.6154,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,2732.0,28.6154,78177.2728,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63078,1462123,1727,202612,456.0,49511.248799999994,concost dp,ST,108.5773,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,456.0,108.5773,49511.248799999994,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
62878,1462123,2061,202612,337.0,35111.04933,concost dp,ST,104.18709,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,337.0,104.18709,35111.04933,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
64380,1462132,2121,202612,1464.0,2779.0233599999997,concost dp,ST,1.89824,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1439.0,1.89824,2731.56736,False,False,25.0,0.0,47.455999999999996,0.0,0.0,47.455999999999996,0.017373175816539264,0.0,1.0,0.0,0.0,0.01737317581653926,,,,,1.0,1,,False,,False,False,True
59141,1462196,2121,202612,1599.0,3035.2857599999998,concost dp,ST,1.89824,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1099.0,1.89824,2086.16576,False,False,500.0,0.0,949.12,0.0,0.0,949.12,0.4549590536851683,0.0,1.0,0.0,0.0,0.45495905368516837,,,,,1.0,2,,False,,False,False,True
58102,1462197,2121,202612,1152.0,2186.77248,concost dp,ST,1.89824,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1656.0,1.89824,3143.48544,False,False,-504.0,0.0,-956.71296,0.0,-0.0,-956.71296,-0.30434782608695654,0.0,1.0,0.0,0.0,0.30434782608695654,,,,,-1.0,1,,False,,False,False,True
64984,1462263,2121,202612,5666.0,10755.42784,concost dp,ST,1.89824,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,2896.0,1.89824,5497.30304,False,False,2770.0,0.0,5258.1248,0.0,0.0,5258.1248,0.9564917127071824,0.0,1.0,0.0,0.0,0.9564917127071823,,,,,1.0,2,,False,,False,False,True
59807,1463079,2121,202612,1224.0,2323.44576,concost dp,ST,1.89824,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1224.0,1.89824,2323.44576,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
60242,1463127,2121,202612,1377.0,2613.87648,concost dp,ST,1.89824,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,2110.0,1.89824,4005.2864,False,False,-733.0,0.0,-1391.40992,0.0,-0.0,-1391.40992,-0.34739336492890993,0.0,1.0,0.0,0.0,0.34739336492891,,,,,-1.0,1,,False,,False,False,True
57334,1463128,2121,202612,956.0,1814.71744,concost dp,ST,1.89824,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,877.0,1.89824,1664.75648,False,False,79.0,0.0,149.96096,0.0,0.0,149.96096,0.09007981755986318,0.0,1.0,0.0,0.0,0.09007981755986318,,,,,1.0,2,,False,,False,False,True
63930,1463129,2121,202612,6217.0,11801.35808,concost dp,ST,1.89824,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,6104.0,1.89824,11586.85696,False,False,113.0,0.0,214.50112,0.0,0.0,214.50112,0.018512450851900394,0.0,1.0,0.0,0.0,0.018512450851900394,,,,,1.0,1,,False,,False,False,True
60308,1463155,2121,202612,682.0,1294.59968,concost dp,ST,1.89824,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,634.0,1.89824,1203.48416,False,False,48.0,0.0,91.11552,0.0,0.0,91.11552,0.07570977917981073,0.0,1.0,0.0,0.0,0.07570977917981073,,,,,1.0,1,,False,,False,False,True
63463,1463160,2121,202612,4762.0,7113.094639999999,concost dp,ST,1.49372,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,9971.0,1.49372,14893.88212,False,False,-5209.0,0.0,-7780.78748,0.0,-0.0,-7780.78748,-0.5224150035101796,0.0,1.0,0.0,0.0,0.5224150035101796,,,,,-1.0,1,,False,,False,False,True
58475,1463199,2121,202612,865.0,838.92025,concost dp,ST,0.96985,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,805.0,0.96985,780.72925,False,False,60.0,0.0,58.191,0.0,0.0,58.191,0.07453416149068323,0.0,1.0,0.0,0.0,0.07453416149068323,,,,,1.0,1,,False,,False,False,True
64041,1463200,2121,202612,936.0,1776.75264,concost dp,ST,1.89824,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,773.0,1.89824,1467.33952,False,False,163.0,0.0,309.41312,0.0,0.0,309.41312,0.2108667529107374,0.0,1.0,0.0,0.0,0.2108667529107374,,,,,1.0,1,,False,,False,False,True
65256,1463234,2121,202612,2407.0,2334.42895,concost dp,ST,0.96985,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,2559.0,0.96985,2481.84615,False,False,-152.0,0.0,-147.4172,0.0,-0.0,-147.4172,-0.059398202422821414,0.0,1.0,0.0,0.0,0.05939820242282142,,,,,-1.0,2,,False,,False,False,True
58039,1463235,2121,202612,542.0,1028.84608,concost dp,ST,1.89824,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1046.0,1.89824,1985.5590399999999,False,False,-504.0,0.0,-956.71296,0.0,-0.0,-956.71296,-0.4818355640535373,0.0,1.0,0.0,0.0,0.4818355640535373,,,,,-1.0,1,,False,,False,False,True
57469,1463236,2121,202612,2157.0,4094.50368,concost dp,ST,1.89824,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1347.0,1.89824,2556.92928,False,False,810.0,0.0,1537.5744,0.0,0.0,1537.5744,0.6013363028953229,0.0,1.0,0.0,0.0,0.6013363028953229,,,,,1.0,2,,False,,False,False,True
60092,1463237,2121,202612,1116.0,2118.43584,concost dp,ST,1.89824,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1116.0,1.89824,2118.43584,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63209,1463238,2121,202612,1146.0,2175.3830399999997,concost dp,ST,1.89824,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1077.0,1.89824,2044.40448,False,False,69.0,0.0,130.97856,0.0,0.0,130.97856,0.06406685236768803,0.0,1.0,0.0,0.0,0.06406685236768801,,,,,1.0,2,,False,,False,False,True
64761,1463239,2121,202612,1103.0,1069.74455,concost dp,ST,0.96985,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1047.0,0.96985,1015.43295,False,False,56.0,0.0,54.3116,0.0,0.0,54.3116,0.05348615090735435,0.0,1.0,0.0,0.0,0.05348615090735434,,,,,1.0,1,,False,,False,False,True
62222,1463257,2121,202612,7802.0,11654.00344,concost dp,ST,1.49372,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,10035.0,1.49372,14989.4802,False,False,-2233.0,0.0,-3335.47676,0.0,-0.0,-3335.47676,-0.2225211758844046,0.0,1.0,0.0,0.0,0.2225211758844046,,,,,-1.0,1,,False,,False,False,True
64655,1463259,2121,202612,1324.0,1977.68528,concost dp,ST,1.49372,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1651.0,1.49372,2466.13172,False,False,-327.0,0.0,-488.44644,0.0,-0.0,-488.44644,-0.1980617807389461,0.0,1.0,0.0,0.0,0.1980617807389461,,,,,-1.0,2,,False,,False,False,True
62832,1465245,2061,202612,490.0,11854.6974,concost dp,ST,24.19326,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,496.0,24.19326,11999.85696,False,False,-6.0,0.0,-145.15956,0.0,-0.0,-145.15956,-0.012096774193548387,0.0,1.0,0.0,0.0,0.012096774193548388,,,,,-1.0,1,,False,,False,False,True
63659,1465288,2061,202612,1093.0,97785.63848000001,concost dp,ST,89.46536,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1013.0,89.46536,90628.40968,False,False,80.0,0.0,7157.228800000001,0.0,0.0,7157.228800000001,0.07897334649555775,0.0,1.0,0.0,0.0,0.07897334649555776,,,,,1.0,1,,False,,False,False,True
62616,1465289,2061,202612,2954.0,78783.6231,concost dp,ST,26.67015,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,2954.0,26.67015,78783.6231,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
59839,1465291,2061,202612,1119.0,97340.08674,concost dp,ST,86.98846,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1159.0,86.98846,100819.62514,False,False,-40.0,0.0,-3479.5384000000004,0.0,-0.0,-3479.5384000000004,-0.03451251078515962,0.0,1.0,0.0,0.0,0.03451251078515962,,,,,-1.0,1,,False,,False,False,True
58401,1465292,2061,202612,347.0,30491.684630000003,concost dp,ST,87.87229,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,347.0,87.87229,30491.684630000003,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
58544,1465348,2061,202612,288.0,6104.84256,concost dp,ST,21.19737,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,284.0,21.19737,6020.05308,False,False,4.0,0.0,84.78948,0.0,0.0,84.78948,0.014084507042253521,0.0,1.0,0.0,0.0,0.014084507042253521,,,,,1.0,2,,False,,False,False,True
63976,1465369,2061,202612,1747000.0,45334.65,concost dp,ST,0.02595,rr,REVLIMID,RAW,COMMERCIAL,RAW MATERIAL,RAW MATERIAL,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,2050000.0,0.02595,53197.5,False,False,-303000.0,0.0,-7862.85,0.0,-0.0,-7862.85,-0.14780487804878048,0.0,1.0,0.0,0.0,0.1478048780487805,,,,,-1.0,1,,False,,False,False,True
57408,1465428,2061,202612,488.0,3439.53136,concost dp,ST,7.04822,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,488.0,7.04822,3439.53136,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
60352,1465429,2061,202612,627.0,1801.38354,concost dp,ST,2.87302,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,627.0,2.87302,1801.38354,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63827,1465640,2061,202612,1094.2,7712.162324,concost dp,ST,7.04822,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,987.1,7.04822,6957.297962,False,False,107.10000000000002,0.0,754.8643620000001,0.0,0.0,754.8643620000001,0.10849964542599536,0.0,1.0,0.0,0.0,0.10849964542599537,,,,,1.0,1,,False,,False,False,True
65480,1465641,2061,202612,106.0,383.51754,concost dp,ST,3.61809,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,106.0,3.61809,383.51754,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
